total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,winning_team
14,9,0.14285714285714285,0.3333333333333333,26.34827261164709,16.298783695790856,0,2,8,6,0.5714285714285714,0.6666666666666666,12,6,2,3,0,0,450,402,0.7088888888888889,0.7039800995024875,12,7,32.142857142857146,44.666666666666664,20,13,0.3,0.38461538461538464,4,5,9,16,0,0,19,24,13,15,20,21,0.65,0.7142857142857143,19,18,0,0,26,42,0,0,0,0,14,17,3,4,0,0,away_team
14,12,0.35714285714285715,0.5833333333333334,9.757310775937686,19.27192620736575,4,2,10,7,0.7142857142857143,0.5833333333333334,9,12,5,0,0,0,499,427,0.7474949899799599,0.7283372365339579,7,8,35.642857142857146,35.583333333333336,19,8,0.2631578947368421,0.25,5,2,10,14,0,0,8,16,5,19,14,28,0.35714285714285715,0.6785714285714286,15,17,0,0,15,27,0,0,0,0,15,16,5,2,1,0,away_team
20,11,0.2,0.36363636363636365,14.380644771867123,9.098933943854297,2,1,14,7,0.7,0.6363636363636364,16,8,4,3,0,0,337,496,0.6735905044510386,0.7298387096774194,13,6,16.85,45.09090909090909,16,13,0.4375,0.15384615384615385,8,8,11,12,0,0,26,20,15,11,21,20,0.7142857142857143,0.55,15,17,1,1,36,22,0,0,0,0,23,17,2,3,0,0,draw
10,12,0.4,0.3333333333333333,27.301878007872972,20.902704353580795,0,1,1,6,0.1,0.5,10,10,0,2,0,0,477,493,0.6708595387840671,0.7200811359026369,4,11,47.7,41.083333333333336,17,10,0.11764705882352941,0.1,6,6,20,13,0,0,15,25,18,14,29,17,0.6206896551724138,0.8235294117647058,21,10,0,0,16,24,0,0,0,0,18,20,4,1,0,0,away_team
15,12,0.5333333333333333,0.25,14.483734710334321,14.55584824347273,3,2,13,8,0.8666666666666667,0.6666666666666666,13,9,2,3,0,0,720,339,0.8472222222222222,0.6843657817109144,11,10,48.0,28.25,10,12,0.2,0.4166666666666667,6,7,4,4,0,1,19,22,11,15,19,23,0.5789473684210527,0.6956521739130435,13,17,1,0,13,15,0,0,0,1,9,12,3,2,0,0,home_team
11,8,0.2727272727272727,0.375,18.12268872422987,15.6233953357236,1,1,8,3,0.7272727272727273,0.375,6,7,4,1,1,0,504,372,0.7281746031746031,0.6989247311827957,8,4,45.81818181818182,46.5,25,8,0.28,0.375,8,3,12,5,0,0,10,21,8,10,12,15,0.6666666666666666,0.6666666666666666,20,15,0,0,22,46,0,0,0,0,24,15,4,5,0,0,draw
10,12,0.1,0.16666666666666666,16.980577139779438,9.976878742290062,0,2,6,9,0.6,0.75,8,10,2,2,0,0,407,488,0.6756756756756757,0.7172131147540983,5,8,40.7,40.666666666666664,17,15,0.35294117647058826,0.06666666666666667,4,5,8,4,0,0,31,23,10,9,18,20,0.5555555555555556,0.45,20,17,0,0,20,24,0,0,0,0,22,10,6,5,0,0,away_team
14,4,0.5714285714285714,0.0,17.63479871421312,120.0,3,0,8,1,0.5714285714285714,0.25,11,3,3,1,0,0,500,426,0.756,0.7136150234741784,7,3,35.714285714285715,106.5,14,11,0.21428571428571427,0.09090909090909091,4,1,5,3,0,1,17,17,11,9,16,15,0.6875,0.6,25,15,0,0,24,20,0,1,0,0,12,19,7,5,0,0,home_team
12,21,0.3333333333333333,0.38095238095238093,18.53602116785953,16.00515145360172,2,2,5,9,0.4166666666666667,0.42857142857142855,10,20,2,1,0,0,500,543,0.812,0.8250460405156538,9,17,41.666666666666664,25.857142857142858,13,20,0.15384615384615385,0.1,3,10,7,9,0,0,17,18,11,19,16,29,0.6875,0.6551724137931034,15,10,0,2,22,22,1,0,1,0,8,8,2,1,0,0,away_team
14,7,0.35714285714285715,0.14285714285714285,15.613856588248007,27.680498550423547,4,1,12,4,0.8571428571428571,0.5714285714285714,12,6,2,1,0,0,622,560,0.8102893890675241,0.8017857142857143,11,6,44.42857142857143,80.0,13,11,0.3076923076923077,0.09090909090909091,8,1,8,22,0,0,19,26,15,14,23,25,0.6521739130434783,0.56,20,12,0,1,14,17,0,1,0,0,11,11,1,2,0,0,home_team
8,21,0.5,0.38095238095238093,18.400244326701646,12.976757371480826,2,7,4,18,0.5,0.8571428571428571,5,18,3,3,0,0,335,549,0.7343283582089553,0.8378870673952641,5,13,41.875,26.142857142857142,7,9,0.2857142857142857,0.4444444444444444,3,5,6,0,0,0,13,12,10,7,18,14,0.5555555555555556,0.5,19,10,0,0,22,18,1,0,3,0,18,8,0,2,2,0,away_team
11,6,0.36363636363636365,0.5,22.29482112287003,14.677143913922587,1,1,3,4,0.2727272727272727,0.6666666666666666,10,5,1,1,0,0,692,335,0.8323699421965318,0.7134328358208956,5,6,62.90909090909091,55.833333333333336,20,4,0.1,0.0,9,2,10,19,1,0,13,16,15,9,20,15,0.75,0.6,10,22,0,0,15,44,0,0,0,0,12,12,2,5,0,0,draw
15,12,0.26666666666666666,0.5,16.12937345690689,16.319191101856884,3,1,11,8,0.7333333333333333,0.6666666666666666,11,10,4,2,0,0,503,468,0.7654075546719682,0.7200854700854701,12,9,33.53333333333333,39.0,21,17,0.2857142857142857,0.35294117647058826,12,6,10,10,0,0,9,16,6,12,14,18,0.42857142857142855,0.6666666666666666,14,21,0,0,32,24,0,0,0,0,15,19,1,4,0,0,home_team
13,8,0.46153846153846156,0.5,10.054693969451284,20.4698229529271,4,1,9,6,0.6923076923076923,0.75,10,8,3,0,0,0,585,499,0.7914529914529914,0.7334669338677354,8,8,45.0,62.375,9,10,0.2222222222222222,0.4,1,2,9,13,0,0,18,10,14,15,21,20,0.6666666666666666,0.75,7,18,0,0,15,15,0,0,0,0,12,9,1,3,0,0,home_team
12,10,0.4166666666666667,0.2,12.240711788044923,10.24997666885092,3,0,7,4,0.5833333333333334,0.4,11,8,1,2,0,0,539,428,0.8552875695732839,0.7733644859813084,8,4,44.916666666666664,42.8,8,7,0.5,0.14285714285714285,2,6,9,15,0,0,16,11,8,10,12,17,0.6666666666666666,0.5882352941176471,22,18,0,0,28,6,0,1,0,0,5,17,5,4,0,0,home_team
19,9,0.15789473684210525,0.6666666666666666,25.417278248945863,19.044954350768478,1,2,13,5,0.6842105263157895,0.5555555555555556,13,9,6,0,0,0,468,405,0.7200854700854701,0.7506172839506173,11,7,24.63157894736842,45.0,25,5,0.28,0.4,5,0,8,15,0,0,14,17,13,8,22,17,0.5909090909090909,0.47058823529411764,21,15,0,1,11,46,0,0,0,1,10,12,4,2,0,0,away_team
11,10,0.36363636363636365,0.4,15.71244451328976,20.71817997462162,0,0,5,5,0.45454545454545453,0.5,9,8,2,2,0,0,364,467,0.7225274725274725,0.7794432548179872,6,10,33.09090909090909,46.7,10,7,0.3,0.0,6,4,13,1,1,0,14,18,6,8,14,17,0.42857142857142855,0.47058823529411764,11,21,0,0,30,18,0,0,0,0,7,14,5,7,0,1,home_team
20,8,0.55,0.375,18.80435127382661,16.33405022639867,2,3,9,5,0.45,0.625,17,6,3,2,0,0,599,470,0.8564273789649416,0.7936170212765957,12,5,29.95,58.75,14,7,0.35714285714285715,0.14285714285714285,10,5,13,14,0,1,20,16,14,11,19,17,0.7368421052631579,0.6470588235294118,17,18,0,0,15,19,0,0,0,0,18,11,2,3,0,0,home_team
7,10,0.0,0.7,120.0,15.497411611165404,0,2,4,8,0.5714285714285714,0.8,5,9,2,1,0,0,374,773,0.7085561497326203,0.8667529107373868,6,6,53.42857142857143,77.3,22,13,0.36363636363636365,0.3076923076923077,6,2,4,5,1,0,24,25,8,12,15,18,0.5333333333333333,0.6666666666666666,23,11,0,0,19,24,1,0,0,0,19,11,3,2,0,0,away_team
15,10,0.2,0.3,12.990646520969847,26.66166831402388,4,0,12,4,0.8,0.4,13,9,2,1,0,0,539,389,0.7606679035250464,0.7146529562982005,14,8,35.93333333333333,38.9,37,3,0.24324324324324326,0.0,10,3,14,9,3,1,16,24,18,16,25,19,0.72,0.8421052631578947,14,19,0,0,11,38,0,0,0,0,13,13,3,3,0,0,draw
5,11,0.2,0.5454545454545454,8.658521813797094,26.043699421885538,1,1,3,5,0.6,0.45454545454545453,4,10,1,1,0,0,465,546,0.7354838709677419,0.7655677655677655,3,9,93.0,49.63636363636363,8,5,0.25,0.2,3,0,8,10,0,2,21,29,19,15,25,27,0.76,0.5555555555555556,18,16,1,0,27,17,0,0,0,1,15,12,1,3,0,0,away_team
12,10,0.16666666666666666,0.3,27.803462854485957,22.53728792901819,2,0,6,5,0.5,0.5,9,8,3,2,0,0,699,531,0.8183118741058655,0.7966101694915254,9,8,58.25,53.1,21,7,0.23809523809523808,0.42857142857142855,6,2,8,18,0,0,16,19,9,11,16,19,0.5625,0.5789473684210527,11,9,0,0,8,33,0,0,0,0,13,8,1,2,0,0,away_team
9,7,0.8888888888888888,0.14285714285714285,15.09923742710952,22.207206037680656,4,0,7,4,0.7777777777777778,0.5714285714285714,9,6,0,1,0,0,300,588,0.6166666666666667,0.8078231292517006,6,5,33.333333333333336,84.0,12,12,0.3333333333333333,0.16666666666666666,8,3,9,4,1,0,21,14,9,9,20,12,0.45,0.75,18,16,0,0,25,27,0,0,0,0,18,20,5,4,0,0,home_team
10,21,0.3,0.19047619047619047,18.171316383253,17.85022093621019,0,1,6,14,0.6,0.6666666666666666,10,18,0,3,0,0,495,611,0.7373737373737373,0.7937806873977087,7,19,49.5,29.095238095238095,9,15,0.1111111111111111,0.26666666666666666,6,7,12,11,1,0,27,26,12,19,22,23,0.5454545454545454,0.8260869565217391,14,15,0,0,24,26,0,0,0,0,14,8,3,1,0,0,away_team
14,7,0.2857142857142857,0.5714285714285714,22.353157663778948,18.877785365834075,2,0,6,4,0.42857142857142855,0.5714285714285714,13,5,1,2,0,0,410,431,0.6682926829268293,0.6960556844547564,6,4,29.285714285714285,61.57142857142857,15,14,0.13333333333333333,0.07142857142857142,10,9,8,15,1,0,16,21,13,8,21,18,0.6666666666666666,0.4444444444444444,20,16,0,1,19,19,0,0,1,1,13,8,5,2,0,0,draw
15,5,0.4666666666666667,0.4,10.224121334470562,7.629990356458018,6,1,10,5,0.6666666666666666,1.0,15,2,0,3,0,0,526,431,0.7300380228136882,0.6890951276102089,9,5,35.06666666666667,86.2,19,10,0.21052631578947367,0.3,10,4,10,5,0,1,23,21,6,3,11,7,0.5454545454545454,0.42857142857142855,13,15,0,0,14,20,0,0,0,2,8,12,4,5,0,0,draw
14,6,0.42857142857142855,0.16666666666666666,13.966225626674477,11.178998166204346,1,1,12,5,0.8571428571428571,0.8333333333333334,8,5,6,1,0,0,423,482,0.6666666666666666,0.7261410788381742,11,3,30.214285714285715,80.33333333333333,10,12,0.4,0.25,8,0,18,8,0,0,16,12,12,21,18,29,0.6666666666666666,0.7241379310344828,16,17,0,0,5,33,0,0,0,0,18,16,2,4,0,0,home_team
14,13,0.2857142857142857,0.38461538461538464,18.284480856831394,13.3968681124516,7,1,11,7,0.7857142857142857,0.5384615384615384,10,9,4,4,0,0,485,415,0.8061855670103093,0.7975903614457831,9,10,34.642857142857146,31.923076923076923,24,14,0.4583333333333333,0.21428571428571427,5,8,5,3,0,0,23,12,10,8,18,13,0.5555555555555556,0.6153846153846154,11,15,1,0,24,22,0,0,0,0,14,17,3,1,0,0,home_team
15,6,0.5333333333333333,0.16666666666666666,14.906887291777096,22.94907405539492,6,0,11,2,0.7333333333333333,0.3333333333333333,13,6,1,0,1,0,711,323,0.8973277074542897,0.7554179566563467,12,6,47.4,53.833333333333336,12,5,0.25,0.4,5,3,9,7,0,1,9,11,11,18,21,28,0.5238095238095238,0.6428571428571429,7,16,2,0,11,17,0,1,0,0,14,12,0,3,0,0,home_team
7,15,0.14285714285714285,0.4,14.591093173576818,26.651095153446477,0,0,2,9,0.2857142857142857,0.6,7,13,0,2,0,0,399,547,0.6917293233082706,0.7312614259597806,7,9,57.0,36.46666666666667,6,16,0.16666666666666666,0.4375,5,3,8,14,0,0,26,14,12,10,22,15,0.5454545454545454,0.6666666666666666,21,12,0,1,44,22,0,0,0,0,17,16,3,2,0,0,home_team
19,3,0.47368421052631576,0.3333333333333333,16.707856002738893,7.694153624668533,3,3,14,3,0.7368421052631579,1.0,15,2,4,1,0,0,548,599,0.7299270072992701,0.7378964941569283,12,2,28.842105263157894,199.66666666666666,11,3,0.5454545454545454,0.3333333333333333,5,6,10,10,0,0,25,28,23,12,31,24,0.7419354838709677,0.5,13,14,2,0,20,17,0,0,0,0,12,19,1,1,0,0,home_team
16,6,0.4375,0.16666666666666666,14.191743302089165,23.842189496772317,4,1,11,3,0.6875,0.5,12,6,4,0,0,0,536,496,0.8134328358208955,0.7842741935483871,14,3,33.5,82.66666666666667,9,6,0.4444444444444444,0.3333333333333333,10,1,13,9,0,0,20,17,10,8,15,14,0.6666666666666666,0.5714285714285714,15,10,1,0,13,16,0,0,0,1,13,16,1,1,0,0,home_team
13,9,0.15384615384615385,0.4444444444444444,24.377409746538817,23.652969620024223,0,1,3,5,0.23076923076923078,0.5555555555555556,11,7,2,2,0,0,483,511,0.6956521739130435,0.7201565557729941,10,6,37.15384615384615,56.77777777777778,14,12,0.14285714285714285,0.4166666666666667,3,4,7,11,1,0,25,31,11,13,16,23,0.6875,0.5652173913043478,10,16,1,1,22,23,0,0,0,0,12,16,2,4,0,0,home_team
8,10,0.125,0.2,10.062305898749054,9.544752089188542,0,0,5,7,0.625,0.7,7,5,1,5,0,0,344,478,0.688953488372093,0.7343096234309623,5,7,43.0,47.8,10,24,0.1,0.16666666666666666,2,8,7,4,0,0,20,9,12,12,20,22,0.6,0.5454545454545454,12,23,1,0,27,11,0,0,0,0,9,12,7,3,0,0,draw
15,12,0.3333333333333333,0.3333333333333333,18.116835485894736,12.811243810233576,2,2,12,8,0.8,0.6666666666666666,9,9,5,3,1,0,561,545,0.8181818181818182,0.8403669724770643,9,11,37.4,45.416666666666664,8,8,0.375,0.375,6,5,12,16,0,0,13,21,7,8,8,10,0.875,0.8,11,15,0,1,12,12,0,0,0,0,10,15,4,5,0,0,away_team
12,7,0.25,0.14285714285714285,9.405521657285604,12.182364302548171,2,1,6,6,0.5,0.8571428571428571,9,5,3,2,0,0,487,349,0.6735112936344969,0.5444126074498568,7,5,40.583333333333336,49.857142857142854,15,16,0.2,0.25,8,0,6,7,0,0,15,17,10,8,19,17,0.5263157894736842,0.47058823529411764,17,19,0,0,12,26,0,0,0,0,16,7,5,3,0,0,draw
17,13,0.4117647058823529,0.3076923076923077,16.111342135953286,14.581741512603802,2,1,10,7,0.5882352941176471,0.5384615384615384,16,12,1,1,0,0,391,569,0.6854219948849105,0.7715289982425307,11,10,23.0,43.76923076923077,12,18,0.5,0.3333333333333333,6,2,14,6,1,0,14,16,17,8,27,14,0.6296296296296297,0.5714285714285714,11,14,0,0,29,18,0,0,0,0,14,10,3,3,0,0,home_team
12,4,0.25,0.25,13.3652614360235,24.8847342762586,2,0,8,2,0.6666666666666666,0.5,11,4,1,0,0,0,618,399,0.7864077669902912,0.7167919799498746,9,3,51.5,99.75,21,4,0.2857142857142857,0.25,7,2,11,10,0,0,18,23,11,14,24,21,0.4583333333333333,0.6666666666666666,18,16,0,0,14,44,0,0,0,0,17,18,5,2,0,0,home_team
15,15,0.4,0.4,14.565451068321375,16.89631953791923,1,1,9,7,0.6,0.4666666666666667,13,13,2,2,0,0,346,719,0.7832369942196532,0.874826147426982,7,9,23.066666666666666,47.93333333333333,10,12,0.4,0.25,4,4,2,5,1,0,21,16,13,9,17,15,0.7647058823529411,0.6,19,11,0,0,27,9,1,0,1,0,14,12,8,4,0,0,draw
14,13,0.35714285714285715,0.38461538461538464,21.43850326276701,16.075433556167404,0,6,9,10,0.6428571428571429,0.7692307692307693,14,11,0,2,0,0,482,491,0.7531120331950207,0.7515274949083504,10,10,34.42857142857143,37.76923076923077,10,9,0.3,0.2222222222222222,4,5,16,11,0,1,19,21,14,17,27,29,0.5185185185185185,0.5862068965517241,16,16,0,1,12,23,0,0,0,0,19,11,1,0,0,0,away_team
15,13,0.2,0.5384615384615384,18.89377995380484,18.978160741490182,0,1,8,9,0.5333333333333333,0.6923076923076923,8,12,7,1,0,0,597,370,0.7906197654941374,0.727027027027027,10,8,39.8,28.46153846153846,35,3,0.17142857142857143,0.3333333333333333,11,5,19,21,0,0,11,23,9,8,12,19,0.75,0.42105263157894735,18,17,1,0,10,33,1,0,0,0,7,11,4,5,0,0,away_team
11,22,0.18181818181818182,0.2727272727272727,13.447314952383847,17.32485590621308,2,1,7,14,0.6363636363636364,0.6363636363636364,7,17,4,5,0,0,254,581,0.6732283464566929,0.8347676419965576,7,11,23.09090909090909,26.40909090909091,2,23,0.5,0.30434782608695654,6,12,8,6,0,0,19,11,13,9,23,15,0.5652173913043478,0.6,12,15,0,0,33,15,0,1,0,0,25,16,3,5,0,0,draw
8,20,0.5,0.3,14.152204832069206,11.971221573405364,0,4,6,14,0.75,0.7,6,15,2,4,0,1,334,496,0.6167664670658682,0.7237903225806451,6,15,41.75,24.8,10,17,0.3,0.35294117647058826,3,3,11,16,1,0,29,9,16,9,28,19,0.5714285714285714,0.47368421052631576,14,16,1,0,44,19,0,0,0,0,16,19,2,2,0,0,draw
26,8,0.38461538461538464,0.5,16.629373358762415,14.303652150672763,5,1,13,7,0.5,0.875,22,8,4,0,0,0,633,394,0.8593996840442338,0.7690355329949239,19,7,24.346153846153847,49.25,23,16,0.2608695652173913,0.1875,8,8,13,13,0,0,15,18,16,6,24,12,0.6666666666666666,0.5,11,14,0,0,21,26,1,1,0,0,10,8,2,2,0,0,home_team
14,7,0.5,0.14285714285714285,17.452159507309705,11.253888216967509,1,1,9,2,0.6428571428571429,0.2857142857142857,13,7,1,0,0,0,494,435,0.7530364372469636,0.7172413793103448,9,5,35.285714285714285,62.142857142857146,25,7,0.24,0.0,2,1,11,6,0,0,17,22,5,6,8,13,0.625,0.46153846153846156,8,15,1,0,20,34,0,0,0,0,7,8,2,3,0,0,home_team
16,14,0.3125,0.35714285714285715,18.29563836191196,12.500225094854253,1,1,11,9,0.6875,0.6428571428571429,10,12,5,2,1,0,541,430,0.7208872458410351,0.713953488372093,12,9,33.8125,30.714285714285715,29,8,0.2413793103448276,0.5,5,7,10,12,0,0,20,36,18,16,27,24,0.6666666666666666,0.6666666666666666,18,10,0,0,19,36,0,0,1,0,14,12,3,2,0,0,away_team
8,9,0.25,0.2222222222222222,14.349340682231903,15.7707723515641,3,0,7,8,0.875,0.8888888888888888,7,7,1,2,0,0,495,414,0.7757575757575758,0.7439613526570048,4,7,61.875,46.0,20,8,0.4,0.25,13,1,8,7,1,0,18,24,11,18,16,31,0.6875,0.5806451612903226,17,15,0,1,15,12,0,1,0,0,17,15,2,5,0,0,draw
11,6,0.45454545454545453,0.16666666666666666,16.716739041556465,9.319334740205438,1,0,7,5,0.6363636363636364,0.8333333333333334,10,3,1,3,0,0,571,355,0.7600700525394045,0.6197183098591549,8,5,51.90909090909091,59.166666666666664,13,6,0.15384615384615385,0.3333333333333333,5,1,11,16,0,0,14,21,9,11,13,14,0.6923076923076923,0.7857142857142857,16,18,0,0,15,25,0,1,0,0,10,8,2,4,0,0,draw
17,8,0.6470588235294118,0.5,13.00449309191547,13.50525463986789,8,2,14,5,0.8235294117647058,0.625,12,5,5,3,0,0,481,504,0.760914760914761,0.8015873015873016,14,5,28.294117647058822,63.0,20,5,0.35,0.4,5,5,8,15,0,0,17,21,17,9,29,17,0.5862068965517241,0.5294117647058824,16,13,1,0,11,20,0,0,1,1,16,20,1,3,0,0,home_team
12,8,0.25,0.625,20.328068326972097,12.490101339792295,0,5,10,7,0.8333333333333334,0.875,10,8,2,0,0,0,523,499,0.6787762906309751,0.6993987975951904,5,4,43.583333333333336,62.375,20,9,0.1,0.0,4,3,11,14,0,0,24,43,14,15,21,29,0.6666666666666666,0.5172413793103449,20,12,0,0,18,25,0,0,0,1,10,19,3,3,0,0,away_team
13,8,0.46153846153846156,0.375,12.878883719535436,16.813173813360436,3,1,9,3,0.6923076923076923,0.375,13,7,0,1,0,0,612,369,0.8022875816993464,0.6991869918699187,8,4,47.07692307692308,46.125,10,9,0.5,0.3333333333333333,8,2,8,16,0,0,15,20,15,21,22,37,0.6818181818181818,0.5675675675675675,11,19,0,0,18,21,0,1,0,0,8,13,2,4,0,0,home_team
17,11,0.23529411764705882,0.09090909090909091,30.799322880682784,29.94294574686999,1,2,10,6,0.5882352941176471,0.5454545454545454,12,9,5,2,0,0,474,403,0.7109704641350211,0.652605459057072,10,7,27.88235294117647,36.63636363636363,20,12,0.45,0.4166666666666667,4,6,10,4,0,0,22,16,10,9,14,19,0.7142857142857143,0.47368421052631576,19,15,0,0,18,33,0,0,0,0,16,11,6,4,0,0,draw
15,8,0.4,0.25,21.245887358678864,17.483168718114847,3,0,10,3,0.6666666666666666,0.375,13,6,2,2,0,0,576,322,0.7760416666666666,0.6428571428571429,9,3,38.4,40.25,23,7,0.13043478260869565,0.2857142857142857,8,3,9,22,0,0,19,24,15,15,22,24,0.6818181818181818,0.625,24,14,0,0,13,31,0,1,0,0,16,11,4,5,0,0,away_team
15,15,0.5333333333333333,0.2,12.564605388461795,14.02816609438448,5,2,9,8,0.6,0.5333333333333333,12,11,3,4,0,0,412,363,0.6941747572815534,0.6914600550964187,9,12,27.466666666666665,24.2,20,7,0.15,0.5714285714285714,9,6,7,7,0,1,28,18,17,13,26,21,0.6538461538461539,0.6190476190476191,12,11,1,0,23,25,0,0,0,0,17,22,4,5,1,0,home_team
14,15,0.21428571428571427,0.4,14.527774078651367,15.118941852130826,0,1,9,11,0.6428571428571429,0.7333333333333333,13,15,1,0,0,0,712,350,0.9058988764044944,0.7971428571428572,10,10,50.857142857142854,23.333333333333332,4,6,0.5,0.5,4,3,3,7,0,0,18,12,10,13,17,16,0.5882352941176471,0.8125,21,23,0,0,13,10,0,0,1,1,14,9,3,4,0,0,away_team
9,7,0.2222222222222222,0.42857142857142855,22.4949018413332,19.254818554350262,0,2,4,2,0.4444444444444444,0.2857142857142857,9,6,0,1,0,0,578,366,0.7716262975778547,0.6639344262295082,4,5,64.22222222222223,52.285714285714285,13,7,0.07692307692307693,0.42857142857142855,11,0,13,12,0,0,11,17,13,17,19,26,0.6842105263157895,0.6538461538461539,16,8,1,0,11,31,0,0,0,0,15,13,4,4,0,0,draw
11,17,0.2727272727272727,0.29411764705882354,19.243604457275676,19.480960957120253,0,0,7,13,0.6363636363636364,0.7647058823529411,9,17,2,0,0,0,368,534,0.657608695652174,0.7752808988764045,8,15,33.45454545454545,31.41176470588235,14,5,0.2857142857142857,0.2,7,7,11,6,0,0,22,18,15,11,27,19,0.5555555555555556,0.5789473684210527,15,14,0,0,26,25,0,0,0,0,8,9,2,5,0,0,away_team
23,7,0.34782608695652173,0.5714285714285714,20.423396739884325,16.437024680929493,2,3,12,6,0.5217391304347826,0.8571428571428571,21,5,2,2,0,0,433,414,0.7759815242494227,0.748792270531401,18,7,18.82608695652174,59.142857142857146,17,11,0.35294117647058826,0.2727272727272727,10,3,11,10,0,0,15,18,7,12,11,22,0.6363636363636364,0.5454545454545454,20,23,1,0,15,24,0,0,0,0,9,10,2,2,0,0,home_team
15,9,0.4,0.2222222222222222,11.945170715576756,13.131472566139575,3,2,9,5,0.6,0.5555555555555556,12,7,3,2,0,0,582,374,0.8281786941580757,0.6978609625668449,12,6,38.8,41.55555555555556,19,11,0.42105263157894735,0.18181818181818182,6,7,14,11,0,1,16,20,15,14,28,23,0.5357142857142857,0.6521739130434783,14,16,1,1,24,20,0,0,0,0,13,8,1,3,0,0,home_team
13,17,0.23076923076923078,0.17647058823529413,12.105566992147942,27.69478782893495,2,0,13,9,1.0,0.5294117647058824,10,14,2,3,1,0,490,436,0.7346938775510204,0.7201834862385321,10,15,37.69230769230769,25.647058823529413,17,14,0.29411764705882354,0.42857142857142855,8,5,12,12,0,0,23,28,6,17,17,27,0.35294117647058826,0.6296296296296297,9,15,0,0,24,27,0,0,0,0,16,10,2,2,0,0,home_team
10,14,0.4,0.35714285714285715,14.167031253128448,14.486944804744331,1,0,10,10,1.0,0.7142857142857143,4,11,6,3,0,0,499,469,0.7414829659318637,0.7185501066098081,9,10,49.9,33.5,13,12,0.07692307692307693,0.16666666666666666,3,5,11,7,0,0,17,14,16,11,25,13,0.64,0.8461538461538461,14,17,0,0,18,14,0,0,1,0,21,11,2,2,0,0,away_team
19,13,0.3157894736842105,0.46153846153846156,22.278515488628063,22.032344352685172,4,2,9,6,0.47368421052631576,0.46153846153846156,19,11,0,2,0,0,412,653,0.7378640776699029,0.8575803981623277,11,12,21.68421052631579,50.23076923076923,14,10,0.21428571428571427,0.5,7,4,10,15,0,1,14,14,20,12,26,18,0.7692307692307693,0.6666666666666666,9,9,0,0,13,25,0,0,0,0,8,9,1,1,0,0,away_team
14,12,0.5,0.3333333333333333,21.472541127347792,13.095062100600831,0,4,9,11,0.6428571428571429,0.9166666666666666,10,9,4,3,0,0,447,584,0.7293064876957495,0.7756849315068494,12,9,31.928571428571427,48.666666666666664,9,14,0.4444444444444444,0.14285714285714285,0,5,7,6,0,0,23,22,14,16,27,21,0.5185185185185185,0.8095238095238095,12,16,0,0,22,15,0,0,0,0,26,22,1,3,0,0,home_team
8,9,0.125,0.3333333333333333,13.981773850266638,14.11283197964543,1,1,4,7,0.5,0.7777777777777778,7,6,1,3,0,0,445,446,0.7393258426966293,0.7488789237668162,4,9,55.625,49.55555555555556,12,10,0.16666666666666666,0.3,5,5,12,11,1,0,12,14,10,15,22,26,0.45454545454545453,0.5769230769230769,15,15,1,0,20,32,0,0,0,0,16,16,1,3,0,0,draw
5,13,0.2,0.46153846153846156,11.574109036984229,16.726275999704928,1,1,2,7,0.4,0.5384615384615384,4,11,1,2,0,0,272,726,0.6397058823529411,0.8443526170798898,2,9,54.4,55.84615384615385,3,9,0.3333333333333333,0.4444444444444444,5,9,3,3,2,0,23,14,15,13,23,20,0.6521739130434783,0.65,14,16,0,0,37,12,0,0,3,0,10,11,1,3,0,0,home_team
7,12,0.2857142857142857,0.25,27.230202564530963,14.185873541118061,0,1,5,7,0.7142857142857143,0.5833333333333334,4,9,3,3,0,0,489,481,0.7586912065439673,0.7484407484407485,7,9,69.85714285714286,40.083333333333336,21,12,0.23809523809523808,0.08333333333333333,4,3,11,6,0,0,15,18,12,9,23,11,0.5217391304347826,0.8181818181818182,14,24,0,0,40,15,0,0,0,0,14,19,4,3,0,0,home_team
18,6,0.3888888888888889,0.5,20.11499445471699,9.40048009729321,3,1,12,5,0.6666666666666666,0.8333333333333334,12,5,6,1,0,0,437,455,0.6613272311212814,0.7076923076923077,14,4,24.27777777777778,75.83333333333333,7,10,0.7142857142857143,0.2,8,2,12,12,0,0,14,31,6,10,11,21,0.5454545454545454,0.47619047619047616,15,15,0,0,20,47,0,0,0,0,13,19,3,5,0,0,away_team
