total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,pressures_home,pressures_away,counterpress_home,counterpress_away,pressures_in_attacking_third_home,pressures_in_attacking_third_away,offsides_home,offsides_away,dribbles_home,dribbles_away,dribbles_success_ratio_home,dribbles_success_ratio_away,injury_substitutions_home,injury_substitutions_away,players_off_home,players_off_away,dispossessed_home,dispossessed_away,counterattacks_home,counterattacks_away,possession_percentage_home,possession_percentage_away,recoveries_attacking_third_home,recoveries_attacking_third_away,recoveries_middle_third_home,recoveries_middle_third_away,recoveries_defensive_third_home,recoveries_defensive_third_away,shots_under_pressure_home,shots_under_pressure_away,shots_inside_area_under_pressure_home,shots_inside_area_under_pressure_away,passes_under_pressure_home,passes_under_pressure_away,passes_inside_area_under_pressure_home,passes_inside_area_under_pressure_away,set_piece_shots_home,set_piece_shots_away,set_piece_shots_inside_area_home,set_piece_shots_inside_area_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,substitutions_home,substitutions_away,tactical_substitutions_home,tactical_substitutions_away,tactical_changes_home,tactical_changes_away,formation_changes_home,formation_changes_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winning_team
9,25,0.5555555555555556,0.28,18.496674992834137,15.981322445435534,2,3,7,21,0.7777777777777778,0.84,6,24,3,1,0,0,479,521,0.7515657620041754,0.7562380038387716,6,20,53.22222222222222,20.84,11,13,0.45454545454545453,0.07692307692307693,3,6,2,11,0,1,31,18,13,11,20,19,0.65,0.5789473684210527,6,7,0,0,20,10,0,0,1,1,22,17,0,1,0,0,221,249,49,58,35,78,2,7,17,41,0.5294117647058824,0.6341463414634146,0,0,0,0,12,7,8,9,0.4223083894086433,0.5776916105913567,1,4,1,6,0,2,2,5,2,5,138,83,5,3,3,10,2,8,0.3333333333333333,0.2,3,3,3,3,0,3,0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,draw
21,9,0.38095238095238093,0.3333333333333333,16.50922102622511,14.697519828416738,7,0,18,3,0.8571428571428571,0.3333333333333333,19,8,2,1,0,0,629,340,0.8139904610492846,0.6676470588235294,14,5,29.952380952380953,37.77777777777778,13,3,0.15384615384615385,0.3333333333333333,9,3,5,5,0,0,11,28,6,15,10,25,0.6,0.6,5,15,0,0,4,20,0,0,0,0,15,20,0,1,0,0,127,209,36,22,36,36,2,0,20,19,0.6,0.6842105263157895,0,0,0,0,17,5,2,1,0.667681346152859,0.332318653847141,1,0,2,1,2,4,1,0,1,0,78,70,1,1,14,3,12,2,0.35714285714285715,1.0,2,2,2,2,2,2,2,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,home_team
18,6,0.2222222222222222,0.16666666666666666,20.517795177045006,20.518284528683193,1,0,10,5,0.5555555555555556,0.8333333333333334,14,5,2,1,2,0,580,388,0.8068965517241379,0.6984536082474226,15,4,32.22222222222222,64.66666666666667,11,6,0.36363636363636365,0.16666666666666666,5,2,5,3,0,0,18,26,11,16,15,26,0.7333333333333333,0.6153846153846154,12,12,0,0,6,9,0,0,0,0,14,27,1,0,0,0,131,229,44,35,53,29,2,1,28,11,0.5357142857142857,0.36363636363636365,0,0,0,0,13,8,5,5,0.6637300807010671,0.3362699192989328,1,2,2,0,2,1,2,0,2,0,65,50,0,0,10,4,8,3,0.3,0.0,2,3,2,3,1,1,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,home_team
29,6,0.2413793103448276,0.6666666666666666,13.485930370174598,16.122434969805308,3,1,20,3,0.6896551724137931,0.5,25,5,4,1,0,0,606,293,0.7937293729372937,0.5119453924914675,22,5,20.896551724137932,48.833333333333336,17,1,0.35294117647058826,0.0,4,2,8,10,0,1,15,23,8,5,14,10,0.5714285714285714,0.5,10,12,0,0,0,13,0,1,1,0,27,19,0,1,0,0,91,191,29,39,27,26,4,1,23,8,0.782608695652174,0.5,0,0,0,0,5,11,4,3,0.702166429856836,0.297833570143164,1,0,6,4,2,7,1,1,1,1,51,34,1,0,9,4,6,2,0.2222222222222222,0.5,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,home_team
5,8,0.4,0.375,11.418350714234176,38.88321153179685,2,0,5,5,1.0,0.625,4,8,1,0,0,0,417,295,0.6139088729016786,0.4847457627118644,4,4,83.4,36.875,12,8,0.16666666666666666,0.25,6,3,2,5,0,0,15,14,6,3,11,10,0.5454545454545454,0.3,7,6,0,0,9,13,0,0,0,0,27,22,0,0,0,0,24,131,7,32,4,47,4,3,7,6,0.5714285714285714,0.5,0,0,0,0,7,8,1,1,0.5620033645819457,0.43799663541805434,0,2,0,3,2,1,0,0,0,0,34,8,0,0,4,5,4,3,0.25,0.2,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,away_team
15,16,0.4,0.1875,22.919838741947757,17.751150883028146,0,2,10,13,0.6666666666666666,0.8125,14,11,1,5,0,0,431,516,0.6983758700696056,0.7383720930232558,13,11,28.733333333333334,32.25,9,10,0.3333333333333333,0.2,5,8,4,8,0,0,24,22,13,10,19,19,0.6842105263157895,0.5263157894736842,10,10,1,1,5,16,0,0,0,0,15,21,1,2,0,0,195,210,27,51,71,71,0,1,16,10,0.6875,0.7,0,1,0,0,15,16,6,6,0.4438491836608331,0.556150816339167,1,2,2,1,2,5,1,2,1,2,59,40,2,0,7,12,5,10,0.42857142857142855,0.08333333333333333,3,3,3,2,3,7,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,2,1,2,1,2,1,2,1,0.0,0,0.0,0,draw
2,25,0.5,0.28,27.892651361962706,17.4135259779387,0,1,0,15,0.0,0.6,2,18,0,7,0,0,259,732,0.4517374517374517,0.8087431693989071,1,22,129.5,29.28,2,23,0.0,0.391304347826087,0,11,3,2,0,0,20,15,10,8,13,15,0.7692307692307693,0.5333333333333333,7,4,0,0,31,0,0,0,1,0,6,15,0,0,0,0,169,47,20,15,8,26,1,4,14,16,0.7142857142857143,0.9375,0,0,0,0,11,12,1,2,0.23230516634378584,0.767694833656214,0,2,2,0,1,0,0,1,0,1,28,30,0,1,1,14,0,9,0.0,0.14285714285714285,1,2,1,2,0,3,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,1,0,1,1,1,0,1,0.0,0,0.0,0,draw
12,27,0.25,0.2962962962962963,25.76720516744993,14.97892139422133,1,2,3,15,0.25,0.5555555555555556,10,22,2,5,0,0,394,638,0.6192893401015228,0.7978056426332288,11,18,32.833333333333336,23.62962962962963,2,13,0.0,0.46153846153846156,4,8,4,7,0,0,23,18,15,10,29,15,0.5172413793103449,0.6666666666666666,13,6,1,0,17,8,0,0,0,0,9,26,0,0,0,0,150,162,16,41,40,56,3,3,10,32,0.8,0.6875,0,0,0,0,13,20,4,4,0.36878787996253737,0.6312121200374626,0,0,1,5,3,2,1,2,1,2,59,33,1,0,4,16,0,9,0.25,0.25,3,3,3,3,2,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,1,0.0,0,0.0,0,away_team
9,13,0.2222222222222222,0.46153846153846156,17.489514417583695,20.917447949909686,0,0,6,9,0.6666666666666666,0.6923076923076923,7,12,2,1,0,0,317,372,0.48264984227129337,0.5564516129032258,8,8,35.22222222222222,28.615384615384617,7,6,0.0,0.0,3,8,3,2,0,0,18,14,13,10,21,17,0.6190476190476191,0.5882352941176471,15,12,0,0,16,8,0,0,0,0,16,21,2,1,0,0,90,55,28,18,14,13,2,8,14,6,0.7142857142857143,0.8333333333333334,0,0,0,0,14,21,4,3,0.40848009763988646,0.5915199023601135,0,0,0,1,3,1,0,0,0,0,31,26,0,1,5,10,5,6,0.2,0.4,3,1,3,1,3,1,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.0,0,0.0,0,draw
5,24,0.4,0.4583333333333333,15.135248835719338,12.916812842127722,2,4,3,15,0.6,0.625,5,23,0,1,0,0,274,715,0.5547445255474452,0.8307692307692308,3,17,54.8,29.791666666666668,3,18,0.3333333333333333,0.16666666666666666,0,9,1,3,0,0,30,9,12,11,17,13,0.7058823529411765,0.8461538461538461,11,7,0,2,24,6,0,0,0,0,14,17,0,1,0,0,133,80,15,28,19,36,2,1,12,26,0.4166666666666667,0.6538461538461539,0,0,0,0,7,11,3,3,0.2530822159696475,0.7469177840303526,0,1,0,1,1,1,0,2,0,2,26,57,1,6,2,15,2,10,0.5,0.4666666666666667,3,3,3,3,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,4,1,0,1,0,1,5,1,0.0,0,0.0,0,away_team
8,8,0.375,0.25,25.467220288233012,21.78168738704163,0,0,4,3,0.5,0.375,6,8,2,0,0,0,516,389,0.6918604651162791,0.6246786632390745,5,4,64.5,48.625,8,8,0.25,0.125,5,2,7,13,0,0,16,19,15,14,26,20,0.5769230769230769,0.7,10,14,0,0,3,8,0,0,0,0,14,14,0,1,0,0,266,156,79,38,68,39,4,4,14,34,0.6428571428571429,0.5294117647058824,0,0,0,0,16,12,4,4,0.6139666920111907,0.3860333079888093,1,2,1,8,5,5,2,3,1,0,123,101,4,1,6,5,3,3,0.3333333333333333,0.2,2,2,2,2,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,1,1,1,5,1,0,1,0,1,0.0,0,0.0,0,away_team
16,18,0.25,0.5,17.626013903860198,20.06913987162644,2,2,7,11,0.4375,0.6111111111111112,13,16,3,2,0,0,459,324,0.6470588235294118,0.5246913580246914,12,15,28.6875,18.0,6,6,0.5,0.3333333333333333,6,4,1,16,0,0,14,16,7,9,11,18,0.6363636363636364,0.5,20,17,0,0,5,14,0,0,0,0,17,13,2,1,0,0,87,108,44,13,24,20,1,0,19,17,0.631578947368421,0.7647058823529411,0,0,0,0,14,8,5,5,0.6233878876311592,0.3766121123688408,0,1,1,10,0,6,3,0,0,0,66,19,2,0,12,11,5,8,0.16666666666666666,0.36363636363636365,1,2,1,2,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,1,0,0,0,1,0,1,0,1,1,1,0.0,0,0.0,0,away_team
36,6,0.3055555555555556,0.6666666666666666,18.390841597352896,19.819251872035288,5,1,24,3,0.6666666666666666,0.5,25,6,11,0,0,0,696,234,0.8031609195402298,0.5128205128205128,26,0,19.333333333333332,39.0,36,1,0.2777777777777778,0.0,20,0,6,11,0,0,13,19,10,11,11,17,0.9090909090909091,0.6470588235294118,7,5,1,0,2,62,0,1,2,1,14,8,1,0,0,0,68,152,26,29,39,10,3,0,22,6,0.5,0.5,0,1,0,0,8,11,2,2,0.774522418816962,0.2254775811830381,1,1,3,6,2,4,7,0,5,0,80,35,1,0,24,5,18,2,0.20833333333333334,0.6,3,3,3,2,0,2,0,2,0,0,0,0,0.0,0,0.0,0,0,1,1,1,0,1,0,1,4,1,0,1,0.0,0,0.0,0,draw
8,20,0.375,0.3,24.759522065722113,14.667694108158024,1,3,2,13,0.25,0.65,8,14,0,6,0,0,399,589,0.5639097744360902,0.7045840407470289,5,13,49.875,29.45,2,19,0.5,0.21052631578947367,2,7,13,7,1,0,25,17,12,6,22,7,0.5454545454545454,0.8571428571428571,10,12,0,0,28,6,0,0,0,0,8,17,0,0,0,0,101,44,23,12,12,25,2,3,20,17,0.75,0.7647058823529411,1,0,0,0,3,20,2,4,0.38704246126914427,0.6129575387308558,1,2,3,3,10,3,0,0,0,0,27,24,0,0,4,14,0,9,0.75,0.21428571428571427,2,3,1,3,0,3,0,1,0,0,0,0,0.0,0,0.0,0,0,1,0,1,4,1,0,1,0,1,0,1,0.0,0,0.0,0,draw
25,8,0.48,0.5,16.702965617515044,16.399484976086626,8,3,17,5,0.68,0.625,21,6,4,2,0,0,544,406,0.7720588235294118,0.6600985221674877,14,2,21.76,50.75,13,5,0.15384615384615385,0.4,7,1,7,9,1,0,19,19,12,10,16,16,0.75,0.625,11,9,0,0,5,16,0,0,0,0,18,14,0,0,0,0,57,100,16,11,23,20,3,0,24,12,0.8333333333333334,0.75,0,0,0,0,13,14,2,3,0.6348968068300772,0.3651031931699228,2,0,4,4,3,5,0,1,0,0,39,29,2,0,19,4,14,1,0.5263157894736842,0.25,2,1,2,1,2,0,0,0,0,0,0,0,0.0,0,0.0,0,1,1,0,0,0,1,0,1,7,1,0,1,0.0,0,0.0,0,home_team
9,17,0.6666666666666666,0.47058823529411764,21.330505531766544,19.15378030802315,1,2,5,8,0.5555555555555556,0.47058823529411764,8,15,1,2,0,0,428,598,0.6822429906542056,0.7759197324414716,7,14,47.55555555555556,35.1764705882353,4,11,0.0,0.09090909090909091,1,4,11,9,1,0,26,13,11,15,17,25,0.6470588235294118,0.6,6,12,0,1,29,19,0,0,1,1,14,20,0,1,0,0,186,139,49,39,41,90,2,7,26,24,0.6153846153846154,0.5416666666666666,0,0,0,0,15,7,4,2,0.45086775056227546,0.5491322494377244,0,2,7,6,5,2,0,2,0,2,57,93,0,2,6,11,3,6,0.8333333333333334,0.36363636363636365,3,1,3,1,2,0,0,0,6,1,5,1,0.0,0,0.0,0,1,1,1,1,0,1,2,1,1,1,2,1,0.0,1,8.178562764256865,1,away_team
24,14,0.4166666666666667,0.5,13.80713147742972,24.374548921554624,2,1,16,6,0.6666666666666666,0.42857142857142855,23,10,1,4,0,0,643,331,0.8195956454121306,0.6465256797583081,17,12,26.791666666666668,23.642857142857142,18,2,0.2222222222222222,0.0,9,6,5,2,0,0,16,27,5,16,11,22,0.45454545454545453,0.7272727272727273,6,7,0,0,4,17,0,0,0,1,10,15,1,0,0,0,123,157,31,23,69,10,1,3,15,6,0.4,0.8333333333333334,0,0,0,0,14,10,4,4,0.6552517382882801,0.34474826171172007,1,0,3,0,1,2,3,3,3,1,94,36,1,0,12,7,9,5,0.25,0.42857142857142855,3,0,3,0,3,0,0,0,3,1,0,1,0.0,0,0.0,0,0,1,0,0,0,1,1,1,0,1,0,1,4.08248290463863,1,1.5,1,home_team
4,17,0.5,0.29411764705882354,22.880110628337654,23.777162473717702,0,0,1,7,0.25,0.4117647058823529,4,15,0,2,0,0,316,629,0.5443037974683544,0.7726550079491256,3,8,79.0,37.0,6,9,0.16666666666666666,0.1111111111111111,0,7,5,2,0,0,18,19,11,10,22,21,0.5,0.47619047619047616,10,11,0,1,24,5,0,0,0,0,27,29,1,1,1,0,198,61,40,21,34,16,1,1,26,12,0.5769230769230769,0.8333333333333334,0,0,0,0,13,21,6,6,0.283447682230798,0.716552317769202,0,0,2,0,3,2,0,1,0,1,21,75,1,1,3,13,1,6,0.6666666666666666,0.23076923076923078,3,2,3,2,3,2,1,1,3,1,4,1,0.0,0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0.5,1,6.944222218666553,1,away_team
19,10,0.42105263157894735,0.2,13.962036084388153,21.76832437912346,4,4,17,6,0.8947368421052632,0.6,12,7,7,3,0,0,598,239,0.7474916387959866,0.47280334728033474,16,5,31.473684210526315,23.9,26,6,0.2692307692307692,0.5,12,0,1,2,0,0,10,19,11,12,14,26,0.7857142857142857,0.46153846153846156,13,12,0,0,7,35,0,0,1,2,18,21,2,1,0,0,68,164,33,28,31,49,0,2,20,8,0.55,0.75,1,0,0,0,18,13,7,7,0.6974666251645697,0.3025333748354302,0,1,0,0,1,1,2,2,2,1,60,24,3,0,13,9,12,5,0.46153846153846156,0.2222222222222222,3,1,2,1,1,0,0,0,1,1,0,1,0.0,0,0.0,0,0,1,0,1,4,1,7,1,3,1,0,1,0.5,1,0.5,1,home_team
11,16,0.2727272727272727,0.1875,37.663790151040644,8.508962885319521,0,5,7,12,0.6363636363636364,0.75,8,13,3,3,0,0,317,501,0.61198738170347,0.7245508982035929,7,8,28.818181818181817,31.3125,6,13,0.16666666666666666,0.15384615384615385,3,6,2,4,0,0,25,27,6,9,9,14,0.6666666666666666,0.6428571428571429,8,9,0,0,44,48,0,0,0,0,28,24,0,2,0,0,281,182,61,46,80,36,0,3,17,16,0.7647058823529411,0.6875,0,0,0,0,12,6,4,4,0.3776929040515574,0.6223070959484426,0,0,1,2,1,2,3,4,3,4,49,167,0,6,8,13,5,11,0.25,0.15384615384615385,2,3,2,3,0,0,0,0,5,1,1,1,0.0,0,0.0,0,0,1,0,1,2,1,0,1,2,1,0,1,2.494438257849294,1,2.494438257849294,1,home_team
14,12,0.7142857142857143,0.25,17.711100604794858,16.571271131057724,4,3,8,8,0.5714285714285714,0.6666666666666666,11,10,3,2,0,0,673,529,0.8098068350668648,0.7655954631379962,11,10,48.07142857142857,44.083333333333336,11,5,0.2727272727272727,0.4,4,4,6,4,0,0,20,17,12,13,22,21,0.5454545454545454,0.6190476190476191,6,12,0,0,6,16,0,0,0,1,22,18,0,0,0,0,116,123,23,32,44,38,2,1,26,14,0.8846153846153846,0.6428571428571429,0,1,0,0,18,18,3,3,0.5342400742460155,0.4657599257539846,1,0,4,2,1,2,1,2,0,2,45,44,1,3,9,7,5,6,0.5555555555555556,0.14285714285714285,2,3,2,2,0,0,0,0,7,1,4,1,0.0,0,0.0,0,0,1,0,1,2,1,1,1,3,1,2,1,7.760297817881877,1,4.96655480858378,1,home_team
13,12,0.38461538461538464,0.6666666666666666,24.07874434959767,15.860374140695257,0,3,8,9,0.6153846153846154,0.75,10,12,3,0,0,0,540,399,0.7425925925925926,0.6766917293233082,10,8,41.53846153846154,33.25,16,1,0.1875,0.0,3,5,5,11,0,0,15,22,14,11,17,20,0.8235294117647058,0.55,9,8,0,0,12,21,0,0,0,0,20,19,1,0,0,0,69,113,21,18,26,32,1,2,15,12,0.6,0.5,0,1,0,0,14,11,2,1,0.5301251239856265,0.4698748760143736,2,0,3,7,1,4,0,0,0,0,33,32,0,4,9,3,6,2,0.3333333333333333,0.6666666666666666,3,2,3,1,0,2,0,0,5,1,9,1,0.0,0,0.0,0,1,1,1,1,0,1,3,1,2,1,4,1,2.160246899469287,1,1.699673171197595,1,away_team
12,11,0.4166666666666667,0.7272727272727273,21.40078182229216,19.541197393735473,2,4,7,4,0.5833333333333334,0.36363636363636365,11,9,1,2,0,0,527,530,0.7628083491461101,0.7716981132075472,11,7,43.916666666666664,48.18181818181818,9,11,0.4444444444444444,0.09090909090909091,3,5,7,11,0,0,13,17,14,16,20,18,0.7,0.8888888888888888,14,8,1,0,24,10,0,0,0,0,10,20,1,0,0,0,189,132,40,29,45,46,0,1,12,18,0.4166666666666667,0.7222222222222222,0,0,0,0,12,15,3,2,0.4515645176592471,0.5484354823407528,0,0,3,7,4,4,0,0,0,0,61,82,2,1,8,6,5,3,0.375,0.8333333333333334,2,3,2,3,0,4,0,0,1,1,0,1,0.0,0,0.0,0,0,1,0,1,1,1,2,1,0,1,0,1,3.265986323710904,1,3.7416573867739413,1,draw
32,6,0.40625,0.6666666666666666,19.173471256049908,25.80842178363833,4,0,23,2,0.71875,0.3333333333333333,28,6,4,0,0,0,532,297,0.7706766917293233,0.5252525252525253,24,3,16.625,49.5,24,3,0.2916666666666667,0.3333333333333333,11,2,1,3,0,0,23,22,9,15,18,29,0.5,0.5172413793103449,3,6,0,0,32,34,0,0,0,1,23,15,1,0,0,0,63,139,17,17,17,32,4,2,30,10,0.6333333333333333,0.2,0,0,0,0,20,11,6,6,0.6617265962020402,0.3382734037979598,1,1,1,2,0,0,1,0,1,0,49,31,4,1,22,2,17,0,0.2727272727272727,0.5,3,2,3,2,1,2,0,1,3,1,0,1,0.0,0,0.0,0,0,1,0,1,1,1,2,1,0,1,1,1,2.160246899469287,1,2.160246899469287,1,home_team
0,17,0.0,0.23529411764705882,120.0,19.019967028667566,0,2,0,12,0.0,0.7058823529411765,0,16,0,1,0,0,275,763,0.5381818181818182,0.8335517693315858,0,13,0.0,44.88235294117647,3,17,0.0,0.29411764705882354,0,6,3,1,0,0,22,6,6,11,11,14,0.5454545454545454,0.7857142857142857,15,9,0,0,18,4,1,0,0,0,11,23,0,1,0,0,129,37,15,14,17,14,1,2,13,14,0.6923076923076923,0.9285714285714286,0,0,0,0,11,10,3,3,0.19060576504961896,0.8093942349503811,0,0,1,1,3,0,0,1,0,1,15,51,0,1,0,10,0,7,0.0,0.2,2,2,2,2,0,0,0,0,5,1,6,1,0.0,0,0.0,0,1,1,1,1,0,1,3,1,1,1,2,1,3.6817870057290873,1,4.242640687119285,1,away_team
2,22,0.0,0.36363636363636365,120.0,13.029870708123342,0,2,1,16,0.5,0.7272727272727273,2,16,0,6,0,0,550,412,0.78,0.7354368932038835,2,19,275.0,18.727272727272727,2,7,0.0,0.2857142857142857,2,5,9,9,0,0,23,15,13,10,22,16,0.5909090909090909,0.625,10,10,1,1,11,10,1,0,1,0,12,8,2,1,1,0,134,260,43,42,20,145,0,0,19,17,0.6842105263157895,0.35294117647058826,0,0,0,0,11,12,3,3,0.5354159811814404,0.4645840188185596,1,2,4,5,4,2,1,5,0,3,134,72,0,1,2,14,1,11,0.0,0.35714285714285715,2,3,2,3,1,2,0,0,6,1,4,1,0.6,1,0.2,1,0,1,0,1,0,1,5,1,1,1,0,1,4.027681991198191,1,4.546060565661952,1,draw
13,22,0.15384615384615385,0.5,13.243777825406537,15.214287538441319,1,5,9,15,0.6923076923076923,0.6818181818181818,10,18,3,4,0,0,335,701,0.6537313432835821,0.8373751783166904,8,17,25.76923076923077,31.863636363636363,5,12,0.4,0.6666666666666666,5,3,7,5,0,0,19,17,8,8,16,16,0.5,0.5,6,9,1,0,22,13,0,0,0,0,20,19,0,0,0,0,232,127,35,29,33,49,0,4,11,28,0.6363636363636364,0.6785714285714286,0,0,0,0,12,10,2,1,0.37262628552224736,0.6273737144777526,0,0,6,4,1,1,1,2,1,2,59,91,0,2,4,8,3,6,0.0,0.375,3,1,3,1,2,0,0,0,1,1,7,1,0.0,1,0.6,1,0,1,1,1,3,1,1,1,3,1,7,1,2.449489742783178,1,9.741092797468305,1,away_team
22,4,0.36363636363636365,0.25,10.982412456659052,17.0,6,1,17,2,0.7727272727272727,0.5,19,4,3,0,0,0,499,384,0.7675350701402806,0.6744791666666666,19,3,22.681818181818183,96.0,19,4,0.5263157894736842,0.25,7,0,6,4,0,0,22,19,10,11,16,15,0.625,0.7333333333333333,8,9,0,0,18,34,0,0,0,1,11,7,0,2,0,0,133,153,24,28,38,22,1,5,25,12,0.68,0.5,0,0,0,0,10,11,3,1,0.6405470256942051,0.35945297430579487,1,0,3,2,2,2,3,0,3,0,70,55,4,0,13,2,10,1,0.38461538461538464,0.0,3,3,3,3,1,2,1,1,9,1,4,1,0.8,1,0.4,1,1,1,1,1,0,1,0,1,5,1,1,1,5.90668171555645,1,1.699673171197595,1,home_team
9,11,0.3333333333333333,0.6363636363636364,19.06764700582363,11.470492955480394,1,4,5,8,0.5555555555555556,0.7272727272727273,5,8,4,3,0,0,526,303,0.714828897338403,0.5478547854785478,8,6,58.44444444444444,27.545454545454547,11,11,0.09090909090909091,0.09090909090909091,7,2,6,11,0,0,9,12,13,15,19,23,0.6842105263157895,0.6521739130434783,11,13,1,0,10,30,0,0,0,0,21,17,2,1,0,0,164,170,38,24,34,45,1,2,18,28,0.7777777777777778,0.6428571428571429,0,0,0,0,19,9,4,3,0.6341240191118229,0.36587598088817713,1,1,4,4,1,6,3,5,1,4,77,87,1,4,7,5,4,4,0.2857142857142857,0.6,2,3,2,3,0,0,0,0,3,1,6,1,0.2,1,0.4,1,1,1,1,1,7,1,1,1,1,1,2,1,4.546060565661952,1,12.36482466066094,1,away_team
8,15,0.625,0.4,31.49000189192869,18.943484094099524,1,2,5,11,0.625,0.7333333333333333,5,13,3,2,0,0,260,432,0.4461538461538462,0.6990740740740741,7,6,32.5,28.8,3,13,0.3333333333333333,0.38461538461538464,5,2,4,4,0,0,25,14,17,10,31,15,0.5483870967741935,0.6666666666666666,13,13,0,0,25,29,0,0,2,0,8,12,0,2,0,0,139,102,22,34,43,29,5,2,15,18,0.8,0.7777777777777778,0,0,0,0,12,27,1,1,0.35363360092360235,0.6463663990763975,0,0,3,1,2,3,4,1,4,1,47,28,1,0,7,11,5,7,0.5714285714285714,0.45454545454545453,2,2,2,2,0,1,0,1,0,1,4,1,0.0,1,0.4,1,0,1,0,1,2,1,1,1,1,1,0,1,2.160246899469287,1,4.4969125210773475,1,away_team
22,7,0.36363636363636365,0.5714285714285714,19.092427506486207,23.95855618455047,1,0,10,2,0.45454545454545453,0.2857142857142857,18,6,4,1,0,0,660,299,0.803030303030303,0.5484949832775919,17,4,30.0,42.714285714285715,17,6,0.23529411764705882,0.16666666666666666,9,0,5,5,1,0,13,21,14,30,18,39,0.7777777777777778,0.7692307692307693,6,8,0,1,20,26,0,0,0,0,8,14,1,1,0,0,102,146,44,12,43,20,2,1,21,17,0.7619047619047619,0.47058823529411764,0,0,0,0,34,11,2,2,0.7461889584071144,0.2538110415928856,0,0,4,0,2,5,3,1,3,1,59,26,0,0,16,6,7,2,0.375,0.5,3,3,3,3,0,1,0,0,4,1,6,1,0.2,1,0.6,1,0,1,1,1,0,1,0,1,0,1,1,1,4.784233364802441,1,11.897712198383164,1,home_team
11,16,0.36363636363636365,0.375,26.100179482936582,12.026060014200658,1,4,3,11,0.2727272727272727,0.6875,10,11,1,5,0,0,462,394,0.6818181818181818,0.6040609137055838,8,10,42.0,24.625,10,15,0.2,0.2,3,5,1,2,0,0,18,25,13,13,17,18,0.7647058823529411,0.7222222222222222,11,15,0,0,26,17,1,0,0,0,17,8,0,1,0,0,101,164,14,43,13,40,8,0,17,29,0.4117647058823529,0.5862068965517241,0,0,0,0,11,8,3,6,0.5599171156804335,0.4400828843195666,0,0,0,2,1,1,5,1,2,1,81,44,2,3,8,12,1,8,0.375,0.25,3,1,3,1,0,0,0,0,2,1,3,1,0.0,1,0.2,1,0,1,0,1,3,1,1,1,3,1,0,1,3.265986323710904,1,4.189935029992179,1,away_team
